
2020-06-20 02h16m16s
3600,000	8256,000	15024,000	11280,000	3408,000	8752,000	15200,000	10800,000
3216,000	10320,000	15216,000	9296,000	3216,000	10800,000	15200,000	8720,000
4816,000	13264,000	14048,000	5712,000	5360,000	13760,000	13776,000	5360,000
7040,000	14624,000	12432,000	3984,000	7568,000	14816,000	11984,000	3600,000
10240,000	15216,000	9360,000	3216,000	10800,000	15200,000	8752,000	3424,000
12368,000	14656,000	7072,000	4400,000	12992,000	14432,000	6416,000	4784,000
14624,000	12496,000	3984,000	7584,000	14816,000	11984,000	3616,000	8064,000
15216,000	10336,000	3216,000	9968,000	15216,000	10080,000	3216,000	10224,000
14768,000	7184,000	4192,000	12784,000	14432,000	6512,000	4736,000	13264,000
13360,000	4912,000	6256,000	14288,000	13136,000	4544,000	6848,000	14544,000
10416,000	3216,000	9824,000	15216,000	10176,000	3216,000	10224,000	15216,000
8352,000	3600,000	11648,000	14832,000	7872,000	3792,000	12272,000	14816,000
4976,000	6064,000	14224,000	13216,000	4624,000	6800,000	14448,000	12688,000
3600,000	8448,000	15216,000	11072,000	3216,000	9168,000	15200,000	10448,000
3600,000	11584,000	14832,000	7936,000	3760,000	12176,000	14816,000	7296,000
5024,000	13472,000	13984,000	5536,000	5520,000	13936,000	13472,000	5088,000
8384,000	15216,000	11152,000	3248,000	9040,000	15200,000	10528,000	3216,000
10432,000	15216,000	9184,000	3232,000	10912,000	15216,000	8560,000	3568,000
13376,000	14032,000	5600,000	5536,000	13840,000	13536,000	5200,000	5968,000
14736,000	12320,000	3840,000	7744,000	14816,000	11760,000	3600,000	8368,000
15200,000	9184,000	3216,000	10848,000	15216,000	8640,000	3504,000	11472,000
14592,000	6848,000	4560,000	13056,000	14336,000	6240,000	4912,000	13328,000
12320,000	3872,000	7664,000	14816,000	11856,000	3616,000	8336,000	15088,000
10224,000	3216,000	10048,000	15200,000	9968,000	3200,000	10304,000	15200,000
6976,000	4528,000	13056,000	14384,000	6384,000	4864,000	13264,000	14032,000
4768,000	6416,000	14416,000	12992,000	4336,000	7152,000	14672,000	12352,000
3216,000	10064,000	15200,000	9952,000	3216,000	10320,000	15216,000	9264,000
3600,000	11984,000	14816,000	7552,000	3984,000	12480,000	14624,000	6928,000
6416,000	14432,000	13008,000	4352,000	7120,000	14656,000	12368,000	3920,000
8752,000	15216,000	10800,000	3216,000	9424,000	15216,000	10240,000	3216,000
11984,000	14800,000	7568,000	3984,000	12416,000	14624,000	6976,000	4496,000
13776,000	13776,000	5344,000	5712,000	14032,000	13264,000	4800,000	6416,000
15200,000	10816,000	3216,000	9344,000	15216,000	10288,000	3216,000	10000,000
15200,000	8752,000	3408,000	11264,000	15024,000	8144,000	3600,000	11952,000
13824,000	5376,000	5712,000	14048,000	13296,000	4816,000	6384,000	14384,000
11968,000	3600,000	8128,000	15024,000	11408,000	3424,000	8752,000	15216,000
8768,000	3408,000	11232,000	15056,000	8256,000	3600,000	11888,000	14816,000
6432,000	4752,000	13264,000	14064,000	5808,000	5328,000	13616,000	13856,000
3616,000	8032,000	14960,000	11488,000	3488,000	8688,000	15216,000	10864,000
3216,000	10224,000	15200,000	9584,000	3232,000	10672,000	15216,000	8816,000
4752,000	13280,000	14128,000	5920,000	5248,000	13520,000	13888,000	5504,000
6848,000	14528,000	12624,000	4016,000	7488,000	14816,000	12048,000	3664,000
10224,000	15200,000	9632,000	3216,000	10528,000	15200,000	8896,000	3312,000
12272,000	14816,000	7216,000	4192,000	12704,000	14416,000	6688,000	4704,000
14448,000	12672,000	4080,000	7328,000	14816,000	12192,000	3744,000	7936,000
15200,000	10480,000	3232,000	9664,000	15200,000	10224,000	3216,000	10224,000
14816,000	7312,000	4096,000	12672,000	14480,000	6800,000	4624,000	13152,000
13472,000	5088,000	6064,000	14160,000	13264,000	4672,000	6736,000	14416,000
10592,000	3216,000	9632,000	15200,000	10224,000	3232,000	10160,000	15200,000
8544,000	3568,000	11552,000	14912,000	7952,000	3696,000	12032,000	14816,000
5216,000	6000,000	14112,000	13264,000	4736,000	6608,000	14416,000	12816,000
3600,000	8352,000	15104,000	11184,000	3344,000	8864,000	15200,000	10704,000
3472,000	11424,000	14992,000	8048,000	3600,000	11968,000	14816,000	7568,000
4864,000	13296,000	14032,000	5712,000	5424,000	13808,000	13712,000	5328,000
8240,000	15024,000	11264,000	3408,000	8752,000	15200,000	10784,000	3216,000
10288,000	15216,000	9280,000	3216,000	10800,000	15216,000	8736,000	3424,000
13264,000	14032,000	5728,000	5376,000	13760,000	13776,000	5360,000	5728,000
14608,000	12448,000	3984,000	7568,000	14816,000	11968,000	3584,000	8144,000
15216,000	9392,000	3216,000	10768,000	15216,000	8768,000	3408,000	11248,000
14672,000	7072,000	4400,000	12992,000	14432,000	6416,000	4784,000	13280,000
12528,000	3984,000	7584,000	14816,000	11984,000	3584,000	8096,000	14992,000
10352,000	3216,000	9952,000	15216,000	10096,000	3216,000	10224,000	15200,000
7200,000	4224,000	12816,000	14432,000	6496,000	4736,000	13280,000	14096,000
4944,000	6208,000	14272,000	13120,000	4544,000	6864,000	14528,000	12624,000
3216,000	9856,000	15216,000	10144,000	3216,000	10224,000	15216,000	9632,000
3600,000	11696,000	14816,000	7776,000	3808,000	12288,000	14816,000	7200,000
6096,000	14240,000	13168,000	4608,000	6816,000	14496,000	12672,000	4064,000
8512,000	15216,000	11008,000	3232,000	9184,000	15216,000	10432,000	3232,000
11616,000	14816,000	7888,000	3792,000	12208,000	14832,000	7264,000	4144,000
13456,000	13984,000	5536,000	5536,000	13936,000	13456,000	5072,000	6064,000
15200,000	11136,000	3248,000	9056,000	15216,000	10496,000	3216,000	9632,000
15200,000	9152,000	3232,000	10976,000	15216,000	8480,000	3616,000	11584,000
14032,000	5600,000	5520,000	13872,000	13536,000	5184,000	5984,000	14128,000
12336,000	3808,000	7792,000	14832,000	11776,000	3600,000	8368,000	15120,000
9200,000	3232,000	10864,000	15200,000	8656,000	3536,000	11520,000	14944,000
6880,000	4544,000	13072,000	14336,000	6256,000	4912,000	13312,000	14032,000
3872,000	7680,000	14816,000	11856,000	3600,000	8336,000	15072,000	11216,000
3216,000	10064,000	15216,000	9952,000	3232,000	10336,000	15216,000	9248,000
4512,000	13056,000	14400,000	6336,000	4864,000	13280,000	14032,000	5696,000
6416,000	14432,000	12992,000	4304,000	7136,000	14656,000	12368,000	3920,000
10032,000	15216,000	9984,000	3232,000	10288,000	15200,000	9296,000	3232,000
11952,000	14816,000	7568,000	3984,000	12368,000	14640,000	7056,000	4400,000
14400,000	13056,000	4416,000	7056,000	14608,000	12416,000	3984,000	7584,000
15216,000	10800,000	3216,000	9344,000	15216,000	10288,000	3216,000	10016,000
14832,000	7600,000	3936,000	12336,000	14688,000	7120,000	4336,000	12960,000
13824,000	5392,000	5728,000	14032,000	13312,000	4848,000	6352,000	14352,000
10864,000	3216,000	9264,000	15216,000	10368,000	3216,000	9952,000	15216,000
8816,000	3392,000	11184,000	15120,000	8320,000	3600,000	11776,000	14816,000
5488,000	5664,000	14032,000	13376,000	4928,000	6240,000	14288,000	13104,000
3680,000	7984,000	14912,000	11536,000	3520,000	8656,000	15216,000	10880,000
3312,000	11184,000	15184,000	8352,000	3600,000	11680,000	14816,000	7792,000
4752,000	13264,000	14144,000	5968,000	5232,000	13520,000	13888,000	5520,000
7952,000	14880,000	11584,000	3552,000	8560,000	15216,000	10944,000	3216,000
10224,000	15216,000	9648,000	3216,000	10480,000	15216,000	9008,000	3264,000
13232,000	14208,000	6064,000	5104,000	13472,000	13952,000	5520,000	5536,000
14448,000	12688,000	4112,000	7280,000	14816,000	12240,000	3776,000	7936,000
15216,000	9680,000	3232,000	10432,000	15200,000	9120,000	3216,000	11024,000
14816,000	7296,000	4128,000	12672,000	14464,000	6784,000	4672,000	13184,000
12736,000	4144,000	7248,000	14816,000	12288,000	3808,000	7888,000	14816,000
10560,000	3232,000	9632,000	15216,000	10224,000	3232,000	10160,000	15216,000
7472,000	4048,000	12608,000	14560,000	6848,000	4560,000	13104,000	14304,000
5312,000	5904,000	14096,000	13280,000	4752,000	6560,000	14432,000	12848,000
3232,000	9584,000	15216,000	10240,000	3216,000	10080,000	15216,000	9952,000
3488,000	11456,000	14992,000	8048,000	3600,000	11968,000	14816,000	7568,000
5760,000	14032,000	13264,000	4768,000	6416,000	14432,000	12976,000	4304,000
8256,000	15040,000	11264,000	3408,000	8768,000	15200,000	10784,000	3232,000
11376,000	15024,000	8080,000	3600,000	11984,000	14832,000	7584,000	4000,000
13264,000	14032,000	5712,000	5376,000	13776,000	13760,000	5344,000	5728,000
15024,000	11360,000	3408,000	8752,000	15216,000	10816,000	3232,000	9312,000
15216,000	9360,000	3216,000	10800,000	15216,000	8736,000	3424,000	11296,000
14048,000	5728,000	5344,000	13744,000	13808,000	5376,000	5712,000	14032,000
12432,000	3968,000	7584,000	14832,000	11968,000	3600,000	8144,000	15008,000
9376,000	3216,000	10816,000	15216,000	8752,000	3424,000	11296,000	15024,000
7088,000	4416,000	13008,000	14416,000	6416,000	4800,000	13264,000	14032,000
3984,000	7584,000	14816,000	11968,000	3584,000	8160,000	15008,000	11376,000
3200,000	10000,000	15200,000	10016,000	3216,000	10256,000	15200,000	9376,000
4400,000	13008,000	14416,000	6416,000	4784,000	13264,000	14032,000	5728,000
6384,000	14384,000	13072,000	4464,000	6992,000	14608,000	12448,000	3984,000
9968,000	15200,000	10048,000	3216,000	10224,000	15200,000	9488,000	3216,000
11824,000	14832,000	7648,000	3888,000	12320,000	14720,000	7184,000	4224,000
14288,000	13088,000	4560,000	6880,000	14544,000	12608,000	4000,000	7504,000
15200,000	10928,000	3216,000	9184,000	15200,000	10432,000	3216,000	9824,000
14816,000	7792,000	3808,000	12288,000	14816,000	7216,000	4176,000	12720,000
13888,000	5520,000	5600,000	14016,000	13424,000	4944,000	6144,000	14224,000
11024,000	3216,000	9184,000	15216,000	10432,000	3216,000	9744,000	15216,000
9072,000	3248,000	11104,000	15216,000	8416,000	3600,000	11600,000	14816,000
5520,000	5520,000	13936,000	13472,000	5056,000	6064,000	14192,000	13248,000
3792,000	7888,000	14832,000	11648,000	3600,000	8384,000	15200,000	11152,000
3216,000	10960,000	15216,000	8512,000	3584,000	11568,000	14880,000	7968,000
4592,000	13152,000	14240,000	6096,000	4928,000	13408,000	14032,000	5584,000
7776,000	14816,000	11712,000	3600,000	8352,000	15152,000	11168,000	3296,000
10128,000	15216,000	9792,000	3216,000	10384,000	15200,000	9200,000	3216,000
13072,000	14320,000	6224,000	4944,000	13328,000	14048,000	5664,000	5488,000
14432,000	12896,000	4240,000	7200,000	14704,000	12336,000	3872,000	7664,000
15216,000	9920,000	3216,000	10336,000	15216,000	9248,000	3216,000	10816,000
14816,000	7552,000	3984,000	12480,000	14624,000	6912,000	4544,000	13072,000
13008,000	4320,000	7136,000	14656,000	12384,000	3920,000	7616,000	14832,000
10784,000	3216,000	9456,000	15216,000	10256,000	3216,000	10032,000	15216,000
7584,000	4000,000	12416,000	14624,000	6992,000	4496,000	13040,000	14400,000
5360,000	5728,000	14032,000	13264,000	4816,000	6416,000	14400,000	13040,000
3232,000	9376,000	15216,000	10304,000	3216,000	10016,000	15216,000	10032,000
3408,000	11264,000	15024,000	8208,000	3600,000	11952,000	14816,000	7584,000
5712,000	14048,000	13312,000	4864,000	6336,000	14368,000	13072,000	4512,000
8048,000	14992,000	11472,000	3472,000	8720,000	15200,000	10832,000	3216,000
11200,000	15072,000	8288,000	3600,000	11840,000	14816,000	7648,000	3904,000
13264,000	14096,000	5872,000	5312,000	13536,000	13840,000	5488,000	5632,000
14912,000	11536,000	3504,000	8640,000	15200,000	10880,000	3216,000	9200,000
15216,000	9616,000	3232,000	10576,000	15200,000	8864,000	3344,000	11184,000
14160,000	5952,000	5200,000	13488,000	13904,000	5520,000	5584,000	14032,000
12656,000	4016,000	7440,000	14816,000	12112,000	3696,000	7952,000	14848,000
9632,000	3216,000	10480,000	15216,000	9056,000	3264,000	11120,000	15216,000
7264,000	4144,000	12672,000	14448,000	6784,000	4656,000	13200,000	14224,000
4112,000	7312,000	14816,000	12240,000	3776,000	7936,000	14816,000	11616,000
3216,000	9648,000	15200,000	10240,000	3216,000	10224,000	15216,000	9680,000
4048,000	12656,000	14512,000	6816,000	4592,000	13136,000	14256,000	6128,000
6016,000	14144,000	13280,000	4736,000	6608,000	14432,000	12768,000	4176,000
9632,000	15216,000	10240,000	3216,000	10128,000	15216,000	9824,000	3216,000
11504,000	14944,000	7984,000	3648,000	12000,000	14816,000	7536,000	3984,000
14064,000	13280,000	4736,000	6464,000	14416,000	12912,000	4240,000	7168,000
15056,000	11248,000	3392,000	8784,000	15200,000	10736,000	3216,000	9552,000
15024,000	8112,000	3600,000	11952,000	14816,000	7584,000	3984,000	12400,000
14032,000	5712,000	5408,000	13776,000	13792,000	5344,000	5728,000	14048,000
11376,000	3408,000	8768,000	15216,000	10800,000	3216,000	9360,000	15216,000
9392,000	3232,000	10800,000	15216,000	8752,000	3408,000	11280,000	15040,000
5744,000	5360,000	13712,000	13840,000	5408,000	5728,000	14048,000	13280,000
3984,000	7584,000	14816,000	11968,000	3600,000	8128,000	15024,000	11392,000
3216,000	10720,000	15216,000	8800,000	3376,000	11200,000	15104,000	8304,000
4272,000	12880,000	14416,000	6480,000	4752,000	13264,000	14080,000	5856,000
7536,000	14816,000	12016,000	3632,000	8032,000	14976,000	11488,000	3488,000
9888,000	15200,000	10144,000	3216,000	10224,000	15200,000	9600,000	3232,000
12736,000	14416,000	6576,000	4752,000	13280,000	14128,000	5952,000	5232,000
14224,000	13152,000	4576,000	6816,000	14496,000	12640,000	4032,000	7440,000
15216,000	10192,000	3232,000	10240,000	15200,000	9632,000	3216,000	10480,000
14832,000	7824,000	3792,000	12272,000	14816,000	7216,000	4192,000	12704,000
13232,000	4640,000	6816,000	14416,000	12672,000	4096,000	7328,000	14816,000
11104,000	3216,000	9120,000	15200,000	10480,000	3232,000	9680,000	15200,000
7952,000	3760,000	12112,000	14816,000	7360,000	4080,000	12672,000	14496,000
5584,000	5520,000	13872,000	13504,000	5184,000	6032,000	14160,000	13264,000
3280,000	9024,000	15200,000	10560,000	3216,000	9648,000	15200,000	10224,000
3216,000	10960,000	15216,000	8512,000	3568,000	11568,000	14896,000	7952,000
5504,000	13856,000	13552,000	5264,000	5952,000	14112,000	13264,000	4736,000
7696,000	14816,000	11824,000	3600,000	8336,000	15104,000	11216,000	3360,000
10832,000	15216,000	8672,000	3504,000	11456,000	14960,000	8016,000	3632,000
13072,000	14368,000	6320,000	4864,000	13280,000	14032,000	5696,000	5424,000
14816,000	11920,000	3584,000	8272,000	15024,000	11264,000	3408,000	8752,000
15216,000	9968,000	3216,000	10304,000	15216,000	9264,000	3216,000	10800,000
14432,000	6400,000	4816,000	13264,000	14032,000	5712,000	5376,000	13776,000
13040,000	4384,000	7072,000	14608,000	12416,000	3952,000	7568,000	14816,000
10032,000	3216,000	10272,000	15216,000	9376,000	3216,000	10800,000	15216,000
7600,000	3968,000	12384,000	14656,000	7104,000	4400,000	12992,000	14432,000
4480,000	7008,000	14624,000	12496,000	3984,000	7584,000	14816,000	11984,000
3232,000	9312,000	15200,000	10320,000	3232,000	10000,000	15216,000	10032,000
3936,000	12352,000	14672,000	7120,000	4320,000	12960,000	14416,000	6416,000
5728,000	14032,000	13280,000	4848,000	6368,000	14384,000	13072,000	4464,000
9280,000	15216,000	10320,000	3216,000	9968,000	15216,000	10064,000	3216,000
11184,000	15088,000	8304,000	3616,000	11792,000	14816,000	7680,000	3872,000
14032,000	13344,000	4912,000	6240,000	14288,000	13088,000	4560,000	6864,000
14912,000	11536,000	3520,000	8640,000	15216,000	10880,000	3232,000	9216,000
15168,000	8368,000	3600,000	11664,000	14816,000	7776,000	3808,000	12288,000
14160,000	5968,000	5200,000	13504,000	13904,000	5504,000	5632,000	14032,000
11584,000	3584,000	8544,000	15216,000	11008,000	3216,000	9200,000	15200,000
9648,000	3216,000	10480,000	15216,000	9040,000	3264,000	11120,000	15200,000
6080,000	5104,000	13472,000	13968,000	5536,000	5552,000	13968,000	13456,000
4112,000	7312,000	14832,000	12192,000	3760,000	7952,000	14816,000	11584,000
3216,000	10464,000	15216,000	9088,000	3216,000	11072,000	15200,000	8416,000
4128,000	12688,000	14448,000	6768,000	4656,000	13200,000	14240,000	6064,000
7248,000	14816,000	12256,000	3792,000	7888,000	14816,000	11632,000	3600,000
9632,000	15216,000	10208,000	3216,000	10176,000	15200,000	9728,000	3216,000
12640,000	14528,000	6816,000	4592,000	13120,000	14272,000	6144,000	4944,000
14112,000	13264,000	4752,000	6576,000	14432,000	12816,000	4176,000	7200,000
15216,000	10224,000	3216,000	10064,000	15216,000	9904,000	3216,000	10336,000
14960,000	7984,000	3648,000	11984,000	14848,000	7504,000	3984,000	12544,000
13264,000	4736,000	6496,000	14432,000	12944,000	4224,000	7184,000	14720,000
11232,000	3376,000	8784,000	15216,000	10768,000	3216,000	9536,000	15200,000
8032,000	3616,000	11968,000	14816,000	7584,000	3984,000	12496,000	14624,000
5696,000	5440,000	13824,000	13728,000	5328,000	5792,000	14032,000	13264,000
3408,000	8752,000	15200,000	10768,000	3216,000	9472,000	15200,000	10256,000
3232,000	10800,000	15200,000	8720,000	3456,000	11424,000	14992,000	8048,000
5392,000	13792,000	13760,000	5344,000	5728,000	14048,000	13264,000	4784,000
7584,000	14816,000	11968,000	3584,000	8192,000	15008,000	11312,000	3408,000
10800,000	15200,000	8736,000	3440,000	11344,000	15008,000	8112,000	3600,000
13008,000	14416,000	6416,000	4816,000	13264,000	14032,000	5712,000	5360,000
14816,000	11984,000	3600,000	8128,000	15008,000	11376,000	3424,000	8736,000
15216,000	10064,000	3216,000	10224,000	15200,000	9488,000	3232,000	10736,000
14432,000	6480,000	4752,000	13264,000	14112,000	5872,000	5312,000	13552,000
13104,000	4544,000	6880,000	14560,000	12608,000	4000,000	7520,000	14816,000
10160,000	3232,000	10240,000	15216,000	9632,000	3232,000	10592,000	15216,000
7760,000	3840,000	12304,000	14800,000	7200,000	4176,000	12752,000	14432,000
4576,000	6832,000	14512,000	12656,000	4048,000	7456,000	14816,000	12096,000
3216,000	9200,000	15216,000	10432,000	3232,000	9792,000	15216,000	10176,000
3792,000	12256,000	14816,000	7248,000	4144,000	12688,000	14432,000	6720,000
5568,000	13984,000	13472,000	4992,000	6064,000	14240,000	13200,000	4640,000
9104,000	15216,000	10464,000	3232,000	9664,000	15216,000	10224,000	3216,000
11008,000	15216,000	8432,000	3600,000	11584,000	14864,000	7968,000	3744,000
13904,000	13504,000	5152,000	6032,000	14144,000	13264,000	4720,000	6672,000
14832,000	11712,000	3600,000	8368,000	15136,000	11184,000	3296,000	8944,000
15216,000	8576,000	3536,000	11520,000	14944,000	7984,000	3664,000	12000,000
14288,000	6176,000	4944,000	13344,000	14032,000	5632,000	5504,000	13856,000
11856,000	3600,000	8336,000	15088,000	11216,000	3344,000	8832,000	15216,000
9952,000	3232,000	10336,000	15216,000	9264,000	3216,000	10800,000	15216,000
6320,000	4880,000	13296,000	14048,000	5712,000	5440,000	13824,000	13728,000
4352,000	7152,000	14656,000	12368,000	3920,000	7648,000	14816,000	11904,000
3216,000	10304,000	15200,000	9312,000	3216,000	10816,000	15216,000	8752,000
